patent_number,patent_title,patent_date,patent_num_claims,patent_num_combined_citations,inventor_last_name,inventor_first_name,assignee_organization
8903792,System and method for characterizing a web page using multiple anchor sets of web pages,2011-03-22,18,27,Ravikumar,Shanmugasundaram,Yahoo! Inc.
8903800,Method for selecting electronic advertisements using machine translation techniques,2011-03-22,12,9,Ciaramita,Massimiliano,Yahoo! Inc.
8903845,Method for selecting electronic advertisements using machine translation techniques,2011-03-22,12,9,Murdock,Vanessa,Yahoo! Inc.
8909626,Method for selecting electronic advertisements using machine translation techniques,2011-03-22,12,9,Plachouras,Vassilis,Yahoo! Inc.
8909633,Apparatus and method for online dating service providing threaded messages with a notes and diary function,2011-03-29,30,72,Wang,Wei Kung,Yahoo! Inc.
8914342,Apparatus and method for online dating service providing threaded messages with a notes and diary function,2011-03-29,30,72,Truong,Vu Thi,Yahoo! Inc.
8914382,Apparatus and method for online dating service providing threaded messages with a notes and diary function,2011-03-29,30,72,Rocca,Tracy D.,Yahoo! Inc.
8914729,Apparatus and method for online dating service providing threaded messages with a notes and diary function,2011-03-29,30,72,"Clancy, Jr.",Maurice L.,Yahoo! Inc.
8918331,Apparatus and method for online dating service providing threaded messages with a notes and diary function,2011-03-29,30,72,Smola,Egon,Yahoo! Inc.
8918357,System and method for providing vector terms related to instant messaging conversations,2011-03-29,23,7,Ramamurthi,Shiv,Yahoo! Inc.
8924956,Implicit name searching,2011-03-29,22,10,Presswala,Irfan,Yahoo! Inc.
8930338,Implicit name searching,2011-03-29,22,10,Ravinarayanan,Kalpana,Yahoo! Inc.
8930356,Implicit name searching,2011-03-29,22,10,Mukherjee,Rajat P.,Yahoo! Inc.
8930360,Method and apparatus for discovering and classifying polysemous word instances in web documents,2011-03-29,18,15,King,Richard Michael,Yahoo! Inc.
8930390,Pre-cognitive delivery of in-context related information,2011-03-29,24,17,Weber,Karon A.,Yahoo! Inc.
8938116,Pre-cognitive delivery of in-context related information,2011-03-29,24,17,Chi,Liang-Yu (Tom),Yahoo! Inc.
8949872,Pre-cognitive delivery of in-context related information,2011-03-29,24,17,Tripodi,Samantha M.,Yahoo! Inc.
8954500,System and method for streaming videos inline with an e-mail,2011-03-29,12,26,Vakkalanka,Surya,Yahoo! Inc.
8955044,System and method for determining impression volumes of content items in a taxonomy hierarchy,2011-04-05,9,24,Chakrabarti,Deepayan,Yahoo! Inc.
8965876,System and method for determining impression volumes of content items in a taxonomy hierarchy,2011-04-05,9,24,Josifovski,Vanja,Yahoo! Inc.
8972856,System and method for determining impression volumes of content items in a taxonomy hierarchy,2011-04-05,9,24,Broder,Andrei,Yahoo! Inc.
8977640,System and method for determining impression volumes of content items in a taxonomy hierarchy,2011-04-05,9,24,Agarwal,Deepak K.,Yahoo! Inc.
8983996,System and method for determining impression volumes of content items in a taxonomy hierarchy,2011-04-05,9,24,Diklic,Dejan,Yahoo! Inc.
8984406,System for generating query suggestions using a network of users and advertisers,2011-04-05,23,26,Anastasakos,Tasos,Yahoo! Inc.
8990177,System for generating query suggestions using a network of users and advertisers,2011-04-05,23,26,Chang,Chi-Chao,Yahoo! Inc.
8990241,System for generating query suggestions using a network of users and advertisers,2011-04-05,23,26,Tayal,Manish,Yahoo! Inc.
8990702,System for query processing of column chunks in a distributed column chunk data store,2011-04-05,14,46,Uppala,Radha Krishna,Yahoo! Inc.
8996305,Formal language and translator for parallel processing of data,2011-04-05,20,36,Ravikumar,Shanmugasundaram,Yahoo! Inc.
8996405,Formal language and translator for parallel processing of data,2011-04-05,20,36,Tomkins,Andrew S.,Yahoo! Inc.
9002879,Formal language and translator for parallel processing of data,2011-04-05,20,36,Olston,Christopher A.,Yahoo! Inc.
9009228,Formal language and translator for parallel processing of data,2011-04-05,20,36,Josifovski,Vanja,Yahoo! Inc.
9009253,Formal language and translator for parallel processing of data,2011-04-05,20,36,Fontoura,Marcus,Yahoo! Inc.
9015170,Formal language and translator for parallel processing of data,2011-04-05,20,36,Reed,Benjamin Clay,Yahoo! Inc.
9020244,System and method for delivery of augmented messages,2011-04-12,17,15,Wroblewski,Luke,Yahoo! Inc.
9020960,System and method for delivery of augmented messages,2011-04-12,17,15,Saft,Keith David,Yahoo! Inc.
9020970,System and method for delivery of augmented messages,2011-04-12,17,15,Callan,Paul,Yahoo! Inc.
9021028,System and method for delivery of augmented messages,2011-04-12,17,15,Higgins,Christopher,Yahoo! Inc.
9027100,System and method for delivery of augmented messages,2011-04-12,17,15,Hayashi,Nathanael Joe,Yahoo! Inc.
9031943,System and method for delivery of augmented messages,2011-04-12,17,15,Boerries,Marco,Yahoo! Inc.
9036717,System and method for delivery of augmented messages,2011-04-12,17,15,O'Sullivan,Joseph James,Yahoo! Inc.
9037576,System and method for delivery of augmented messages,2011-04-12,17,15,Davis,Marc,Yahoo! Inc.
9037970,Facilitating retrieval of information within a messaging environment,2011-04-12,36,6,Ramakrishnan,T. S.,Yahoo! Inc.
9037996,Facilitating retrieval of information within a messaging environment,2011-04-12,36,6,Cort,Frank J.,Yahoo! Inc.
9043320,Facilitating retrieval of information within a messaging environment,2011-04-12,36,6,Torgemane,Henri,Yahoo! Inc.
9043360,Facilitating retrieval of information within a messaging environment,2011-04-12,36,6,Zhang,Chen,Yahoo! Inc.
9043413,Systems and methods for providing a persistent navigation bar in a word page,2011-04-19,20,14,Faris,Andrew Boath,Yahoo! Inc.
9047370,Systems and methods for providing a persistent navigation bar in a word page,2011-04-19,20,14,Amidei,Anthony Dominic,Yahoo! Inc.
9049250,Systems and methods for providing a persistent navigation bar in a word page,2011-04-19,20,14,Rehling,Joshua Allen,Yahoo! Inc.
9049575,Systems and methods for providing a persistent navigation bar in a word page,2011-04-19,20,14,Garcia,Stephen Gerald,Yahoo! Inc.
9053461,"Apparatus and methods for tracking, querying, and visualizing behavior targeting processes",2011-04-26,21,3,Khoshgozaran,Jaffar,Yahoo! Inc.
9058366,"Apparatus and methods for tracking, querying, and visualizing behavior targeting processes",2011-04-26,21,3,Menezes,Michael J.,Yahoo! Inc.
9064019,Dynamic bid pricing for sponsored search,2011-04-26,10,38,Valz,Duane R.,Yahoo! Inc.
9065797,System and method to determine the validity of and interaction on a network,2011-04-26,22,64,Doliov,Stephan,Yahoo! Inc.
9066116,Time-based analysis of related keyword searching,2011-05-03,24,22,Kehl,Thomas A.,Yahoo! Inc.
9075917,Detecting spam messages using rapid sender reputation feedback analysis,2011-05-03,20,39,Farmer,F. Randall,Yahoo! Inc.
9075981,Detecting spam messages using rapid sender reputation feedback analysis,2011-05-03,20,39,Morningstar,Chip,Yahoo! Inc.
9078026,Detecting spam messages using rapid sender reputation feedback analysis,2011-05-03,20,39,Mohsenzadeh,Mohammad,Yahoo! Inc.
9083791,Detecting spam messages using rapid sender reputation feedback analysis,2011-05-03,20,39,Sample,Neal J.,Yahoo! Inc.
9084096,Detecting spam messages using rapid sender reputation feedback analysis,2011-05-03,20,39,"Libbey, IV",Miles A.,Yahoo! Inc.
9087323,Method for organizing structurally similar web pages from a web site,2011-05-10,28,45,Poola,Krishna Leela,Yahoo! Inc.
9087455,Method for organizing structurally similar web pages from a web site,2011-05-10,28,45,Chitrapura,Krishna Prasad,Yahoo! Inc.
9092757,Interface for visually searching and navigating objects,2011-05-10,20,3,Krovitz,David,Yahoo! Inc.
9100362,Interface for visually searching and navigating objects,2011-05-10,20,3,McCloskey,Shay,Yahoo! Inc.
9100436,Keyword bidding strategy for novel concepts,2011-05-10,20,35,Popescul,Alexandrin,Yahoo! Inc.
9104497,Keyword bidding strategy for novel concepts,2011-05-10,20,35,Dom,Byron Edward,Yahoo! Inc.
9105008,Keyword bidding strategy for novel concepts,2011-05-10,20,35,Brunk,Clifford A.,Yahoo! Inc.
9105048,Dynamical routing for text messaging,2011-05-10,18,12,Zhu,Tong,Yahoo! Inc.
9105049,Dynamical routing for text messaging,2011-05-10,18,12,Ho,Kenneth Tsz,Yahoo! Inc.
9110903,Automatically fetching web content with user assistance,2011-05-10,14,21,Malakar,Arup,Yahoo! Inc.
9110927,Automatically fetching web content with user assistance,2011-05-10,14,21,Jaiswal,Amit,Yahoo! Inc.
9110928,Automatically fetching web content with user assistance,2011-05-10,14,21,Raj,Binu,Yahoo! Inc.
9111260,Method and system for generating a hyperlink-click graph,2011-05-17,21,2,Poblete,Barbara,Yahoo! Inc.
9111291,Method and system for generating a hyperlink-click graph,2011-05-17,21,2,Gionis,Aristides,Yahoo! Inc.
9117250,Social network site including contact-based recommendation functionality,2011-05-17,18,12,Chijiiwa,Ryo,Yahoo! Inc.
9123048,Social network site including contact-based recommendation functionality,2011-05-17,18,12,Speiser,Michael L.,Yahoo! Inc.
9128602,Social network site including contact-based recommendation functionality,2011-05-17,18,12,Aldrich,William Clement,Yahoo! Inc.
9129263,Social network site including contact-based recommendation functionality,2011-05-17,18,12,Truong,Vu Thi,Yahoo! Inc.
9129300,System and method for collection of advertising usage information,2011-05-24,32,9,Collins,Robert J.,Yahoo! Inc.
9136707,Navigation assistance for search engines,2011-05-24,18,45,Chennavasin,Don,Yahoo! Inc.
9137574,Navigation assistance for search engines,2011-05-24,18,45,Teran,Carlos,Yahoo! Inc.
9146123,Navigation assistance for search engines,2011-05-24,18,45,Hall,Ashley Woodman,Yahoo! Inc.
9146842,Navigation assistance for search engines,2011-05-24,18,45,Chi,Tom,Yahoo! Inc.
9147000,System and method for identifying web communities from seed sets of web pages,2011-05-24,24,14,Lang,Kevin J.,Yahoo! Inc.
9151618,System and method for identifying web communities from seed sets of web pages,2011-05-24,24,14,Andersen,Reid Marlow,Yahoo! Inc.
9152702,Identifying regional sensitive queries in web search,2011-05-24,20,7,Tseng,Belle L.,Yahoo! Inc.
9152712,Identifying regional sensitive queries in web search,2011-05-24,20,7,Zhang,Ya Nan,Yahoo! Inc.
9152920,Identifying regional sensitive queries in web search,2011-05-24,20,7,Vadrevu,Srinivas,Yahoo! Inc.
9152948,Identifying regional sensitive queries in web search,2011-05-24,20,7,Sun,Gordon Guo-Zheng,Yahoo! Inc.
9152952,Identifying regional sensitive queries in web search,2011-05-24,20,7,Li,Xin Hui,Yahoo! Inc.
9158520,Determining attention data using DNS information,2011-05-24,16,4,Schachter,Joshua E.,Yahoo! Inc.
9158747,Sharing tagged data on the internet,2011-05-31,6,4,Dasdan,Ali,Yahoo! Inc.
9158831,Method and system for retrieving and organizing web media,2011-05-31,20,10,White,William O.,Yahoo! Inc.
9158851,Method and system for retrieving and organizing web media,2011-05-31,20,10,Horowitz,Steven,Yahoo! Inc.
9160689,Sharing of content and hop distance over a social network,2011-05-31,20,41,Kim,Eun-Gyu,Yahoo! Inc.
9160819,Sharing of content and hop distance over a social network,2011-05-31,20,41,Kalaboukis,Chris T.,Yahoo! Inc.
9172666,Method and apparatus for discovering and classifying polysemous word instances in web documents,2011-06-07,20,15,King,Richard Michael,Yahoo! Inc.
9183544,Intent driven search result rich abstracts,2011-06-07,22,27,Billawala,Youssef,Yahoo! Inc.
9183564,Intent driven search result rich abstracts,2011-06-07,22,27,Lin,Yi-An,Yahoo! Inc.
9191456,Intent driven search result rich abstracts,2011-06-07,22,27,Pfeifer,Jan,Yahoo! Inc.
9195738,Intent driven search result rich abstracts,2011-06-07,22,27,Haas,Kevin,Yahoo! Inc.
9195752,Performing an ordered search of different databases in response to receiving a search query and without receiving any additional user input,2011-06-07,20,87,Anick,Peter G.,Yahoo! Inc.
9197607,Performing an ordered search of different databases in response to receiving a search query and without receiving any additional user input,2011-06-07,20,87,Bayley,Oliver T.,Yahoo! Inc.
9197720,Performing an ordered search of different databases in response to receiving a search query and without receiving any additional user input,2011-06-07,20,87,Shah,Mihir D.,Yahoo! Inc.
9210327,Performing an ordered search of different databases in response to receiving a search query and without receiving any additional user input,2011-06-07,20,87,Durfee,Adam,Yahoo! Inc.
9210557,Performing an ordered search of different databases in response to receiving a search query and without receiving any additional user input,2011-06-07,20,87,Kapur,Shyam,Yahoo! Inc.
9214135,Performing an ordered search of different databases in response to receiving a search query and without receiving any additional user input,2011-06-07,20,87,Thrall,John J.,Yahoo! Inc.
9218364,Performing an ordered search of different databases in response to receiving a search query and without receiving any additional user input,2011-06-07,20,87,Hall,Ashley Woodman,Yahoo! Inc.
9218419,Performing an ordered search of different databases in response to receiving a search query and without receiving any additional user input,2011-06-07,20,87,Gourlay,Alastair R.,Yahoo! Inc.
9223861,Performing an ordered search of different databases in response to receiving a search query and without receiving any additional user input,2011-06-07,20,87,Hood,Stephen L.,Yahoo! Inc.
9229980,Performing an ordered search of different databases in response to receiving a search query and without receiving any additional user input,2011-06-07,20,87,Rabbat,Ralph Rizkallah,Yahoo! Inc.
9235890,Performing an ordered search of different databases in response to receiving a search query and without receiving any additional user input,2011-06-07,20,87,Kasperski,Richard Allan,Yahoo! Inc.
9251372,Search systems and methods using in-line contextual queries,2011-06-07,66,77,Kraft,Reiner,Yahoo! Inc.
9262439,Initial impression analysis tool for an online dating service,2011-06-07,20,131,Pettinati,Lucas Visvikis,Yahoo! Inc.
9262518,Initial impression analysis tool for an online dating service,2011-06-07,20,131,Carey,Hillary A.,Yahoo! Inc.
9262532,Graphical/rich media ads in search results,2011-06-07,21,10,Shriwas,Rajendra,Yahoo! Inc.
9262555,Graphical/rich media ads in search results,2011-06-07,21,10,Lodhiya,Kashyap,Yahoo! Inc.
9262764,Behavioral predictions based on network activity locations,2011-06-07,24,28,Law,Mark Nicholas,Yahoo! Inc.
9268546,Behavioral predictions based on network activity locations,2011-06-07,24,28,Pai,Ramesh G.,Yahoo! Inc.
9268716,Behavioral predictions based on network activity locations,2011-06-07,24,28,Riise,Soren,Yahoo! Inc.
9268856,Behavioral predictions based on network activity locations,2011-06-07,24,28,Patel,Devesh T.,Yahoo! Inc.
9268873,System and method for monitoring user interaction with web pages,2011-06-07,16,50,Wilson,Steve M.,Yahoo! Inc.
9269025,System and method for monitoring user interaction with web pages,2011-06-07,16,50,Thomas,Oran M.,Yahoo! Inc.
9270767,System and method for monitoring user interaction with web pages,2011-06-07,16,50,Beal,Steven K.,Yahoo! Inc.
9271147,System and method for monitoring user interaction with web pages,2011-06-07,16,50,Gorman,Robert F.,Yahoo! Inc.
9274691,Toolbar signature,2011-06-07,7,2,Tomkins,Andrew S.,Yahoo! Inc.
9275118,Toolbar signature,2011-06-07,7,2,Ravikumar,Shanmugasundaram,Yahoo! Inc.
9275126,Toolbar signature,2011-06-07,7,2,Marlow,Cameron Alexander,Yahoo! Inc.
9280528,Online media exchange,2011-06-14,17,51,Eliahou,Uzi,Yahoo! Inc.
9280603,Online media exchange,2011-06-14,17,51,Kalter,Scott D.,Yahoo! Inc.
9280779,Online media exchange,2011-06-14,17,51,Patel,Dorab,Yahoo! Inc.
9286569,Efficient caching for dynamic webservice queries using cachable fragments,2011-06-14,20,8,Puranik,Rajiv,Yahoo! Inc.
9288079,Efficient caching for dynamic webservice queries using cachable fragments,2011-06-14,20,8,Kumar,Sanjeev Shankaran,Yahoo! Inc.
9292863,Efficient caching for dynamic webservice queries using cachable fragments,2011-06-14,20,8,Ting,Chyr-Chong Joseph,Yahoo! Inc.
9304665,Efficient caching for dynamic webservice queries using cachable fragments,2011-06-14,20,8,McCune,Timothy R.,Yahoo! Inc.
9305022,Efficient caching for dynamic webservice queries using cachable fragments,2011-06-14,20,8,Ramamurthi,Jay,Yahoo! Inc.
9305051,Efficient caching for dynamic webservice queries using cachable fragments,2011-06-14,20,8,Haynie,Scott Austin,Yahoo! Inc.
9311655,Mobile device tracking and location awareness,2011-07-05,20,18,Davis,Marc,Yahoo! Inc.
9317602,Mobile device tracking and location awareness,2011-07-05,20,18,Bennett,Jeffery,Yahoo! Inc.
9323848,Mobile device tracking and location awareness,2011-07-05,20,18,Blinnikka,Tomi J.,Yahoo! Inc.
9324093,Method for segmenting webpages by parsing webpages into document object modules (DOMs) and creating weighted graphs,2011-07-05,15,1,Ravikumar,Shanmugasundaram,Yahoo! Inc.
9332432,Method for segmenting webpages by parsing webpages into document object modules (DOMs) and creating weighted graphs,2011-07-05,15,1,Chakrabarti,Deepayan,Yahoo! Inc.
9342208,Method for segmenting webpages by parsing webpages into document object modules (DOMs) and creating weighted graphs,2011-07-05,15,1,Punera,Kunal,Yahoo! Inc.
9344523,Real time expert dialog service,2011-07-05,30,4,Ayloo,Kalyan,Yahoo! Inc.
9348788,Deriving user intent from a user query,2011-07-05,22,39,Shanmugasundaram,Jayavel,Yahoo! Inc.
9348913,Deriving user intent from a user query,2011-07-05,22,39,Srivastava,Utkarsh Hriday,Yahoo! Inc.
9349129,Deriving user intent from a user query,2011-07-05,22,39,Vee,Erik N.,Yahoo! Inc.
9363337,Deriving user intent from a user query,2011-07-05,22,39,Yahia,Sihem Amer,Yahoo! Inc.
9367355,"File splitting, scalable coding, and asynchronous transmission in streamed data transfer",2011-07-05,24,7,Doron,Amir,Yahoo! Inc.
9367633,"File splitting, scalable coding, and asynchronous transmission in streamed data transfer",2011-07-05,24,7,Dunning,Ted E.,Yahoo! Inc.
9367639,Context avatar,2011-07-12,27,6,Nair,Rahul,Yahoo! Inc.
9377319,Associating and linking compact disc metadata,2011-07-19,3,4,Joshlin,Sean C,Yahoo! Inc.
9380009,Associating and linking compact disc metadata,2011-07-19,3,4,Kindig,Bradley D.,Yahoo! Inc.
9384408,Associating and linking compact disc metadata,2011-07-19,3,4,Dunning,Ted E.,Yahoo! Inc.
9386432,Associating and linking compact disc metadata,2011-07-19,3,4,Archibald,Christopher P,Yahoo! Inc.
9392093,Smart recovery of asynchronous processing,2011-07-19,20,2,Ho,Randy,Yahoo! Inc.
9392572,Smart recovery of asynchronous processing,2011-07-19,20,2,Nair,Kishore,Yahoo! Inc.
9396261,Smart recovery of asynchronous processing,2011-07-19,20,2,Bhootada,Yogesh,Yahoo! Inc.
9400843,Smart recovery of asynchronous processing,2011-07-19,20,2,Lam,Brian,Yahoo! Inc.
9401948,Smart recovery of asynchronous processing,2011-07-19,20,2,Kamath,Durgadatt R.,Yahoo! Inc.
9405846,System and method for enhancing recorded radio or television programs with information on the world wide web,2011-07-19,14,43,Incentis Carro,Fernando,Yahoo! Inc.
9407963,System and method for detecting a web page template,2011-07-26,14,4,Chakrabarti,Deepayan,Yahoo! Inc.
9411829,System and method for detecting a web page template,2011-07-26,14,4,Punera,Kunal,Yahoo! Inc.
9411900,System and method for detecting a web page template,2011-07-26,14,4,Ravikumar,Shanmugasundaram,Yahoo! Inc.
9413698,System and method for budgeted generalization search in hierarchies,2011-08-02,22,9,Olston,Christopher A.,Yahoo! Inc.
9418141,System and method for budgeted generalization search in hierarchies,2011-08-02,22,9,Josifovski,Vanja,Yahoo! Inc.
9430772,System and method for budgeted generalization search in hierarchies,2011-08-02,22,9,Ravikumar,Shanmugasundaram,Yahoo! Inc.
9436777,System and method for budgeted generalization search in hierarchies,2011-08-02,22,9,Tomkins,Andrew S.,Yahoo! Inc.
9436950,System and method for budgeted generalization search in hierarchies,2011-08-02,22,9,Fontoura,Marcus,Yahoo! Inc.
9438540,Mobile authentication framework,2011-08-02,24,2,Naaman,Mor,Yahoo! Inc.
9448983,Mobile authentication framework,2011-08-02,24,2,King,Simon P.,Yahoo! Inc.
9460518,Managing page sizes for a mobile device using estimation of content customizer techniques,2011-08-09,24,21,Pollock,Heidi Ann,Yahoo! Inc.
9465881,Managing page sizes for a mobile device using estimation of content customizer techniques,2011-08-09,24,21,Li,Chen Ming,Yahoo! Inc.
9465956,Managing page sizes for a mobile device using estimation of content customizer techniques,2011-08-09,24,21,Jiang,Zhaowei Charlie,Yahoo! Inc.
9466071,Managing page sizes for a mobile device using estimation of content customizer techniques,2011-08-09,24,21,Temkin,Michael Jeremy,Yahoo! Inc.
9467409,Managing page sizes for a mobile device using estimation of content customizer techniques,2011-08-09,24,21,Shaham,Boaz Aharon,Yahoo! Inc.
9471696,Managing page sizes for a mobile device using estimation of content customizer techniques,2011-08-09,24,21,Liang,James J.,Yahoo! Inc.
9477717,Managing page sizes for a mobile device using estimation of content customizer techniques,2011-08-09,24,21,Johanson,Cynthia,Yahoo! Inc.
9479832,Managing page sizes for a mobile device using estimation of content customizer techniques,2011-08-09,24,21,Dubinko,Micah Joel,Yahoo! Inc.
9485300,Managing page sizes for a mobile device using estimation of content customizer techniques,2011-08-09,24,21,Chan,Hei,Yahoo! Inc.
9488487,Managing page sizes for a mobile device using estimation of content customizer techniques,2011-08-09,24,21,Leung,Jeff,Yahoo! Inc.
9489187,System and method for payment over a series of time periods in an online market with budget and time constraints,2011-08-09,8,4,Gonen,Rica,Yahoo! Inc.
9491502,System and method for payment over a series of time periods in an online market with budget and time constraints,2011-08-09,8,4,Pavlov,Elan Y.,Yahoo! Inc.
9495716,Progressive capture of prospect information for user profiles,2011-08-16,18,9,Tesler,Lawrence G.,Yahoo! Inc.
9497251,Progressive capture of prospect information for user profiles,2011-08-16,18,9,Chu,Denis,Yahoo! Inc.
9519659,Trail-based exploration of a repository of documents,2011-08-16,30,30,Meredith,Daniel N.,Yahoo! Inc.
9524509,Trail-based exploration of a repository of documents,2011-08-16,30,30,Bohannon,Philip L.,Yahoo! Inc.
9529858,Trail-based exploration of a repository of documents,2011-08-16,30,30,Srivastava,Utkarsh Hriday,Yahoo! Inc.
9535988,Trail-based exploration of a repository of documents,2011-08-16,30,30,Reed,Benjamin Clay,Yahoo! Inc.
9542384,Efficient online computation of diverse query results,2011-08-16,12,7,Srivastava,Utkarsh Hriday,Yahoo! Inc.
9542619,Efficient online computation of diverse query results,2011-08-16,12,7,Bhat,Prashanth Balakrishna,Yahoo! Inc.
9558175,Efficient online computation of diverse query results,2011-08-16,12,7,Shanmugasundaram,Jayavel,Yahoo! Inc.
9558180,Efficient online computation of diverse query results,2011-08-16,12,7,Yahia,Sihem Amer,Yahoo! Inc.
9563850,Efficient online computation of diverse query results,2011-08-16,12,7,Vee,Erik N.,Yahoo! Inc.
9569529,Determining a relevance function based on a query error derived using a structured output learning technique,2011-08-23,16,3,Chapelle,Olivier,Yahoo! Inc.
9569696,System and method for detecting human judgment drift and variation control,2011-08-23,15,7,Bridgewater,Jesse,Yahoo! Inc.
9576253,System and method for detecting human judgment drift and variation control,2011-08-23,15,7,Wai,Lawrence,Yahoo! Inc.
9582815,Search systems and methods with integration of aggregate user annotations,2011-08-23,19,13,Tam,Chung-Man,Yahoo! Inc.
9588784,Search systems and methods with integration of aggregate user annotations,2011-08-23,19,13,Lee,Kevin C.,Yahoo! Inc.
9591086,Search systems and methods with integration of aggregate user annotations,2011-08-23,19,13,Lu,Qi (NMN),Yahoo! Inc.
9594438,Search systems and methods with integration of aggregate user annotations,2011-08-23,19,13,Walther,Eckart,Yahoo! Inc.
9596205,Search systems and methods with integration of aggregate user annotations,2011-08-23,19,13,Diab,Ali,Yahoo! Inc.
9600169,Search systems and methods with integration of aggregate user annotations,2011-08-23,19,13,Ku,David Cho-Lun,Yahoo! Inc.
9600800,System and method for automatically ranking lines of text,2011-08-23,24,1,Metzler,Donald,Yahoo! Inc.
9602956,System and method for automatically ranking lines of text,2011-08-23,24,1,Kanungo,Tapas,Yahoo! Inc.
9607077,Consensus-based reliable messaging,2011-08-23,23,9,Cooper,Brian Frank,Yahoo! Inc.
9607309,Social namespace addressing for non-unique identifiers,2011-08-23,20,52,Fukuda,Matthew Kenjiro,Yahoo! Inc.
9619291,Social namespace addressing for non-unique identifiers,2011-08-23,20,52,Trevor,Jonathan,Yahoo! Inc.
9621648,Social namespace addressing for non-unique identifiers,2011-08-23,20,52,Ho,Edward J.,Yahoo! Inc.
9626686,Social namespace addressing for non-unique identifiers,2011-08-23,20,52,Wascovich,Dan James,Yahoo! Inc.
9633119,Social namespace addressing for non-unique identifiers,2011-08-23,20,52,"Ott, IV",E. Stanley,Yahoo! Inc.
9633272,Social namespace addressing for non-unique identifiers,2011-08-23,20,52,Quoc,Michael,Yahoo! Inc.
9633354,Social namespace addressing for non-unique identifiers,2011-08-23,20,52,Farmer,F. Randall,Yahoo! Inc.
9635401,Facilitated search for online collaboration platform,2011-08-23,16,6,Malepati,Naga Viswanathan,Yahoo! Inc.
9646327,Facilitated search for online collaboration platform,2011-08-23,16,6,Nieters,James,Yahoo! Inc.
9654839,Facilitated search for online collaboration platform,2011-08-23,16,6,Barlok,Todd Christopher,Yahoo! Inc.
9659214,Facilitated search for online collaboration platform,2011-08-23,16,6,"Jones, III",Claude,Yahoo! Inc.
9661066,Facilitated search for online collaboration platform,2011-08-23,16,6,Gossain,Vineet,Yahoo! Inc.
9661100,Facilitated search for online collaboration platform,2011-08-23,16,6,Griffith,Petra,Yahoo! Inc.
9665629,Facilitated search for online collaboration platform,2011-08-23,16,6,Crampton,Matthew Catrow,Yahoo! Inc.
9668375,System and method for automatically organizing bookmarks through the use of tag data,2011-08-30,10,15,Fu,Yun,Yahoo! Inc.
9672288,System and method for automatically organizing bookmarks through the use of tag data,2011-08-30,10,15,Chi,Liang-Yu (Tom),Yahoo! Inc.
9680897,System and method for automatically organizing bookmarks through the use of tag data,2011-08-30,10,15,Yurievich Pavlov,Dmitry,Yahoo! Inc.
9684449,System and method for automatically organizing bookmarks through the use of tag data,2011-08-30,10,15,Manavoglu,Eren,Yahoo! Inc.
9685158,System and method for automatically organizing bookmarks through the use of tag data,2011-08-30,10,15,Heymann,Paul,Yahoo! Inc.
9686400,System and method for automatically organizing bookmarks through the use of tag data,2011-08-30,10,15,Xu,Zhichen,Yahoo! Inc.
9699258,Authentication seal for online applications,2011-08-30,20,12,Gupta,Aanchal,Yahoo! Inc.
9710433,Authentication seal for online applications,2011-08-30,20,12,Blessing,Christopher Michael,Yahoo! Inc.
9710759,Authentication seal for online applications,2011-08-30,20,12,Hendricks,Daniel Alexander,Yahoo! Inc.
9720882,Authentication seal for online applications,2011-08-30,20,12,"Geishecker, III",John Andrew,Yahoo! Inc.
9721228,Authentication seal for online applications,2011-08-30,20,12,Tesler,Lawrence G.,Yahoo! Inc.
9721389,Authentication seal for online applications,2011-08-30,20,12,Bejar,Arturo,Yahoo! Inc.
9727901,Authentication seal for online applications,2011-08-30,20,12,Agarwal,Naveen,Yahoo! Inc.
D585421,Authentication seal for online applications,2011-08-30,20,12,Cline,Lee Kimball,Yahoo! Inc.
D587726,Method and apparatus for a search-enabled remote control device,2011-09-06,24,53,Zito,David,Yahoo! Inc.
D588604,Method and apparatus for a search-enabled remote control device,2011-09-06,24,53,Essas,Joseph,Yahoo! Inc.
D589970,Dynamic layout for a search engine results page on implicit user feedback,2011-09-06,20,30,LuVogt,Christopher C.,Yahoo! Inc.
D590412,Dynamic layout for a search engine results page on implicit user feedback,2011-09-06,20,30,Cantu-Paz,Erick,Yahoo! Inc.
D590413,System and method for wireless communication between previously known and unknown users,2011-09-20,20,76,Lee,Man-ho Lawrence,Yahoo! Inc.
D594464,System and method for wireless communication between previously known and unknown users,2011-09-20,20,76,Mgrdechian,Richard,Yahoo! Inc.
D596644,Academic filter,2011-09-20,34,5,Victor,Justin,Yahoo! Inc.
D596645,Academic filter,2011-09-20,34,5,Jessus,Nicolas,Yahoo! Inc.
D602029,Systems and methods for determining a tag match ratio,2011-09-20,18,4,Zhao,Eric Xiaoming,Yahoo! Inc.
D602943,Systems and methods for determining a tag match ratio,2011-09-20,18,4,Guo,Lei,Yahoo! Inc.
D603419,Systems and methods for determining a tag match ratio,2011-09-20,18,4,Li,Xin Hui,Yahoo! Inc.
D603420,Techniques for crawling dynamic web content,2011-09-20,28,13,Karvaje,Shreekanth,Yahoo! Inc.
D604306,Techniques for crawling dynamic web content,2011-09-20,28,13,Prabhakar,Bangalore Subbaramaiah,Yahoo! Inc.
D605655,Techniques for crawling dynamic web content,2011-09-20,28,13,Ganesan,Shivakumar,Yahoo! Inc.
