Year,LocationAbbr,LocationDesc,GeographicLevel,Stroke Mortality,Gender,Ethnicity
2013,TX,Grimes x,x,,y,Asian and Pacific Islander
2013,TX,Guadalupe x,x,49,y,Asian and Pacific Islander
2013,TX,Hale x,x,,y,Asian and Pacific Islander
2013,TX,Hall x,x,,y,Asian and Pacific Islander
2013,TX,Hamilton x,x,,y,Asian and Pacific Islander
2013,TX,Hansford x,x,,y,Asian and Pacific Islander
2013,TX,Hardeman x,x,,y,Asian and Pacific Islander
2013,TX,Hardin x,x,,y,Asian and Pacific Islander
2013,TX,Harris x,x,58.5,y,Asian and Pacific Islander
2013,TX,Harrison x,x,,y,Asian and Pacific Islander
2013,TX,Hartley x,x,,y,Asian and Pacific Islander
2013,TX,Haskell x,x,,y,Asian and Pacific Islander
2013,TX,Hays x,x,67.3,y,Asian and Pacific Islander
2013,TX,Hemphill x,x,,y,Asian and Pacific Islander
2013,TX,Henderson x,x,,y,Asian and Pacific Islander
2013,TX,Hidalgo x,x,,y,Asian and Pacific Islander
2013,TX,Hill x,x,199.3,y,Asian and Pacific Islander
2013,TX,Hockley x,x,,y,Asian and Pacific Islander
2013,TX,Hood x,x,,y,Asian and Pacific Islander
2013,TX,Hopkins x,x,,y,Asian and Pacific Islander
2013,TX,Houston x,x,,y,Asian and Pacific Islander
2013,TX,Howard x,x,,y,Asian and Pacific Islander
2013,TX,Hudspeth x,x,,y,Asian and Pacific Islander
2013,TX,Hunt x,x,38.9,y,Asian and Pacific Islander
2013,TX,Hutchinson x,x,,y,Asian and Pacific Islander
2013,TX,Irion x,x,,y,Asian and Pacific Islander
2013,TX,Jack x,x,,y,Asian and Pacific Islander
2013,TX,Jackson x,x,,y,Asian and Pacific Islander
2013,TX,Jasper x,x,,y,Asian and Pacific Islander
2013,TX,Jeff Davis x,x,,y,Asian and Pacific Islander
2013,TX,Jefferson x,x,,y,Asian and Pacific Islander
2013,TX,Jim Hogg x,x,,y,Asian and Pacific Islander
2013,TX,Jim Wells x,x,,y,Asian and Pacific Islander
2013,TX,Johnson x,x,122.3,y,Asian and Pacific Islander
2013,TX,Jones x,x,,y,Asian and Pacific Islander
2013,TX,Karnes x,x,,y,Asian and Pacific Islander
2013,TX,Kaufman x,x,64.6,y,Asian and Pacific Islander
2013,TX,Kendall x,x,50.6,y,Asian and Pacific Islander
2013,TX,Kenedy x,x,,y,Asian and Pacific Islander
2013,TX,Kent x,x,,y,Asian and Pacific Islander
2013,TX,Kerr x,x,,y,Asian and Pacific Islander
2013,TX,Kimble x,x,,y,Asian and Pacific Islander
2013,TX,King x,x,,y,Asian and Pacific Islander
2013,TX,Kinney x,x,,y,Asian and Pacific Islander
2013,TX,Kleberg x,x,,y,Asian and Pacific Islander
2013,TX,Knox x,x,,y,Asian and Pacific Islander
2013,TX,Lamar x,x,,y,Asian and Pacific Islander
2013,TX,Lamb x,x,,y,Asian and Pacific Islander
2013,TX,Lampasas x,x,,y,Asian and Pacific Islander
2013,TX,La Salle x,x,,y,Asian and Pacific Islander
2013,TX,Lavaca x,x,,y,Asian and Pacific Islander
2013,TX,Lee x,x,,y,Asian and Pacific Islander
2013,TX,Leon x,x,,y,Asian and Pacific Islander
2013,TX,Liberty x,x,61.2,y,Asian and Pacific Islander
2013,TX,Limestone x,x,,y,Asian and Pacific Islander
2013,TX,Lipscomb x,x,,y,Asian and Pacific Islander
2013,TX,Live Oak x,x,,y,Asian and Pacific Islander
2013,TX,Llano x,x,,y,Asian and Pacific Islander
2013,TX,Loving x,x,,y,Asian and Pacific Islander
2013,TX,Lubbock x,x,,y,Asian and Pacific Islander
2013,TX,Lynn x,x,,y,Asian and Pacific Islander
2013,TX,McCulloch x,x,,y,Asian and Pacific Islander
2013,TX,McLennan x,x,,y,Asian and Pacific Islander
2013,TX,McMullen x,x,,y,Asian and Pacific Islander
2013,TX,Madison x,x,,y,Asian and Pacific Islander
2013,TX,Marion x,x,,y,Asian and Pacific Islander
2013,TX,Martin x,x,,y,Asian and Pacific Islander
2013,TX,Mason x,x,,y,Asian and Pacific Islander
2013,TX,Matagorda x,x,,y,Asian and Pacific Islander
2013,TX,Maverick x,x,,y,Asian and Pacific Islander
2013,TX,Medina x,x,50.1,y,Asian and Pacific Islander
2013,TX,Menard x,x,,y,Asian and Pacific Islander
2013,TX,Midland x,x,,y,Asian and Pacific Islander
2013,TX,Milam x,x,,y,Asian and Pacific Islander
2013,TX,Mills x,x,,y,Asian and Pacific Islander
2013,TX,Mitchell x,x,,y,Asian and Pacific Islander
2013,TX,Montague x,x,,y,Asian and Pacific Islander
2013,TX,Montgomery x,x,60,y,Asian and Pacific Islander
2013,TX,Moore x,x,,y,Asian and Pacific Islander
2013,TX,Morris x,x,,y,Asian and Pacific Islander
2013,TX,Motley x,x,,y,Asian and Pacific Islander
2013,TX,Nacogdoches x,x,,y,Asian and Pacific Islander
2013,TX,Navarro x,x,,y,Asian and Pacific Islander
2013,TX,Newton x,x,,y,Asian and Pacific Islander
2013,TX,Nolan x,x,,y,Asian and Pacific Islander
2013,TX,Nueces x,x,,y,Asian and Pacific Islander
2013,TX,Ochiltree x,x,,y,Asian and Pacific Islander
2013,TX,Oldham x,x,,y,Asian and Pacific Islander
2013,TX,Orange x,x,,y,Asian and Pacific Islander
2013,TX,Palo Pinto x,x,,y,Asian and Pacific Islander
2013,TX,Panola x,x,,y,Asian and Pacific Islander
2013,TX,Parker x,x,68.4,y,Asian and Pacific Islander
2013,TX,Parmer x,x,,y,Asian and Pacific Islander
2013,TX,Pecos x,x,,y,Asian and Pacific Islander
2013,TX,Polk x,x,,y,Asian and Pacific Islander
2013,TX,Potter x,x,,y,Asian and Pacific Islander
2013,TX,Presidio x,x,,y,Asian and Pacific Islander
2013,TX,Rains x,x,,y,Asian and Pacific Islander
2013,TX,Randall x,x,,y,Asian and Pacific Islander
2013,TX,Reagan x,x,,y,Asian and Pacific Islander
2013,TX,Real x,x,,y,Asian and Pacific Islander
2013,TX,Red River x,x,,y,Asian and Pacific Islander
2013,TX,Reeves x,x,,y,Asian and Pacific Islander
2013,TX,Refugio x,x,,y,Asian and Pacific Islander
2013,TX,Roberts x,x,,y,Asian and Pacific Islander
2013,TX,Robertson x,x,,y,Asian and Pacific Islander
2013,TX,Rockwall x,x,51.4,y,Asian and Pacific Islander
2013,TX,Runnels x,x,,y,Asian and Pacific Islander
2013,TX,Rusk x,x,,y,Asian and Pacific Islander
2013,TX,Sabine x,x,,y,Asian and Pacific Islander
2013,TX,San Augustine x,x,,y,Asian and Pacific Islander
2013,TX,San Jacinto x,x,,y,Asian and Pacific Islander
2013,TX,San Patricio x,x,,y,Asian and Pacific Islander
2013,TX,San Saba x,x,,y,Asian and Pacific Islander
2013,TX,Schleicher x,x,,y,Asian and Pacific Islander
2013,TX,Scurry x,x,,y,Asian and Pacific Islander
2013,TX,Shackelford x,x,,y,Asian and Pacific Islander
2013,TX,Shelby x,x,,y,Asian and Pacific Islander
2013,TX,Sherman x,x,,y,Asian and Pacific Islander
2013,TX,Smith x,x,,y,Asian and Pacific Islander
2013,TX,Somervell x,x,,y,Asian and Pacific Islander
2013,TX,Starr x,x,,y,Asian and Pacific Islander
2013,TX,Stephens x,x,,y,Asian and Pacific Islander
2013,TX,Sterling x,x,,y,Asian and Pacific Islander
2013,TX,Stonewall x,x,,y,Asian and Pacific Islander
2013,TX,Sutton x,x,,y,Asian and Pacific Islander
2013,TX,Swisher x,x,,y,Asian and Pacific Islander
2013,TX,Tarrant x,x,63.6,y,Asian and Pacific Islander
2013,TX,Taylor x,x,,y,Asian and Pacific Islander
2013,TX,Terrell x,x,,y,Asian and Pacific Islander
2013,TX,Terry x,x,,y,Asian and Pacific Islander
2013,TX,Throckmorton x,x,,y,Asian and Pacific Islander
2013,TX,Titus x,x,,y,Asian and Pacific Islander
2013,TX,Tom Green x,x,,y,Asian and Pacific Islander
2013,TX,Travis x,x,66,y,Asian and Pacific Islander
2013,TX,Trinity x,x,,y,Asian and Pacific Islander
2013,TX,Tyler x,x,,y,Asian and Pacific Islander
2013,TX,Upshur x,x,,y,Asian and Pacific Islander
2013,TX,Upton x,x,,y,Asian and Pacific Islander
2013,TX,Uvalde x,x,,y,Asian and Pacific Islander
2013,TX,Val Verde x,x,,y,Asian and Pacific Islander
2013,TX,Van Zandt x,x,,y,Asian and Pacific Islander
2013,TX,Victoria x,x,,y,Asian and Pacific Islander
2013,TX,Walker x,x,,y,Asian and Pacific Islander
2013,TX,Waller x,x,58.5,y,Asian and Pacific Islander
2013,TX,Ward x,x,,y,Asian and Pacific Islander
2013,TX,Washington x,x,,y,Asian and Pacific Islander
2013,TX,Webb x,x,,y,Asian and Pacific Islander
2013,TX,Wharton x,x,51.1,y,Asian and Pacific Islander
2013,TX,Wheeler x,x,,y,Asian and Pacific Islander
2013,TX,Wichita x,x,,y,Asian and Pacific Islander
2013,TX,Wilbarger x,x,,y,Asian and Pacific Islander
2013,TX,Willacy x,x,,y,Asian and Pacific Islander
2013,TX,Williamson x,x,42.9,y,Asian and Pacific Islander
2013,TX,Wilson x,x,48.6,y,Asian and Pacific Islander
2013,TX,Winkler x,x,,y,Asian and Pacific Islander
2013,TX,Wise x,x,56.6,y,Asian and Pacific Islander
2013,TX,Wood x,x,,y,Asian and Pacific Islander
2013,TX,Yoakum x,x,,y,Asian and Pacific Islander
2013,TX,Young x,x,,y,Asian and Pacific Islander
2013,TX,Zapata x,x,,y,Asian and Pacific Islander
2013,TX,Zavala x,x,,y,Asian and Pacific Islander
2013,TX,Anderson x,x,,y,American Indian and Alaskan Native
2013,TX,Andrews x,x,,y,American Indian and Alaskan Native
2013,TX,Angelina x,x,,y,American Indian and Alaskan Native
2013,TX,Aransas x,x,,y,American Indian and Alaskan Native
2013,TX,Archer x,x,,y,American Indian and Alaskan Native
2013,TX,Armstrong x,x,,y,American Indian and Alaskan Native
2013,TX,Atascosa x,x,,y,American Indian and Alaskan Native
2013,TX,Austin x,x,,y,American Indian and Alaskan Native
2013,TX,Bailey x,x,,y,American Indian and Alaskan Native
2013,TX,Bandera x,x,,y,American Indian and Alaskan Native
2013,TX,Bastrop x,x,,y,American Indian and Alaskan Native
2013,TX,Baylor x,x,,y,American Indian and Alaskan Native
2013,TX,Bee x,x,,y,American Indian and Alaskan Native
2013,TX,Bell x,x,,y,American Indian and Alaskan Native
2013,TX,Bexar x,x,,y,American Indian and Alaskan Native
2013,TX,Blanco x,x,,y,American Indian and Alaskan Native
2013,TX,Borden x,x,,y,American Indian and Alaskan Native
2013,TX,Bosque x,x,,y,American Indian and Alaskan Native
2013,TX,Bowie x,x,,y,American Indian and Alaskan Native
2013,TX,Brazoria x,x,,y,American Indian and Alaskan Native
2013,TX,Brazos x,x,,y,American Indian and Alaskan Native
2013,TX,Brewster x,x,,y,American Indian and Alaskan Native
2013,TX,Briscoe x,x,,y,American Indian and Alaskan Native
2013,TX,Brooks x,x,,y,American Indian and Alaskan Native
2013,TX,Brown x,x,,y,American Indian and Alaskan Native
2013,TX,Burleson x,x,,y,American Indian and Alaskan Native
2013,TX,Burnet x,x,,y,American Indian and Alaskan Native
2013,TX,Caldwell x,x,,y,American Indian and Alaskan Native
2013,TX,Calhoun x,x,,y,American Indian and Alaskan Native
2013,TX,Callahan x,x,,y,American Indian and Alaskan Native
2013,TX,Cameron x,x,,y,American Indian and Alaskan Native
2013,TX,Camp x,x,,y,American Indian and Alaskan Native
2013,TX,Carson x,x,,y,American Indian and Alaskan Native
2013,TX,Cass x,x,,y,American Indian and Alaskan Native
2013,TX,Castro x,x,,y,American Indian and Alaskan Native
2013,TX,Chambers x,x,,y,American Indian and Alaskan Native
2013,TX,Cherokee x,x,,y,American Indian and Alaskan Native
2013,TX,Childress x,x,,y,American Indian and Alaskan Native
2013,TX,Clay x,x,,y,American Indian and Alaskan Native
2013,TX,Cochran x,x,,y,American Indian and Alaskan Native
2013,TX,Coke x,x,,y,American Indian and Alaskan Native
2013,TX,Coleman x,x,,y,American Indian and Alaskan Native
2013,TX,Collin x,x,,y,American Indian and Alaskan Native
2013,TX,Collingsworth x,x,,y,American Indian and Alaskan Native
2013,TX,Colorado x,x,,y,American Indian and Alaskan Native
2013,TX,Comal x,x,,y,American Indian and Alaskan Native
2013,TX,Comanche x,x,,y,American Indian and Alaskan Native
2013,TX,Concho x,x,,y,American Indian and Alaskan Native
2013,TX,Cooke x,x,,y,American Indian and Alaskan Native
2013,TX,Coryell x,x,,y,American Indian and Alaskan Native
2013,TX,Cottle x,x,,y,American Indian and Alaskan Native
2013,TX,Crane x,x,,y,American Indian and Alaskan Native
2013,TX,Crockett x,x,,y,American Indian and Alaskan Native
2013,TX,Crosby x,x,,y,American Indian and Alaskan Native
2013,TX,Culberson x,x,,y,American Indian and Alaskan Native
2013,TX,Dallam x,x,,y,American Indian and Alaskan Native
2013,TX,Dallas x,x,,y,American Indian and Alaskan Native
2013,TX,Dawson x,x,,y,American Indian and Alaskan Native
2013,TX,Deaf Smith x,x,,y,American Indian and Alaskan Native
2013,TX,Delta x,x,,y,American Indian and Alaskan Native
2013,TX,Denton x,x,,y,American Indian and Alaskan Native
2013,TX,DeWitt x,x,,y,American Indian and Alaskan Native
2013,TX,Dickens x,x,,y,American Indian and Alaskan Native
2013,TX,Dimmit x,x,,y,American Indian and Alaskan Native
2013,TX,Donley x,x,,y,American Indian and Alaskan Native
2013,TX,Duval x,x,,y,American Indian and Alaskan Native
2013,TX,Eastland x,x,,y,American Indian and Alaskan Native
2013,TX,Ector x,x,,y,American Indian and Alaskan Native
2013,TX,Edwards x,x,,y,American Indian and Alaskan Native
2013,TX,Ellis x,x,,y,American Indian and Alaskan Native
2013,TX,El Paso x,x,,y,American Indian and Alaskan Native
2013,TX,Erath x,x,,y,American Indian and Alaskan Native
2013,TX,Falls x,x,,y,American Indian and Alaskan Native
2013,TX,Fannin x,x,,y,American Indian and Alaskan Native
2013,TX,Fayette x,x,,y,American Indian and Alaskan Native
2013,TX,Fisher x,x,,y,American Indian and Alaskan Native
2013,TX,Floyd x,x,,y,American Indian and Alaskan Native
2013,TX,Foard x,x,,y,American Indian and Alaskan Native
2013,TX,Fort Bend x,x,,y,American Indian and Alaskan Native
2013,TX,Franklin x,x,,y,American Indian and Alaskan Native
2013,TX,Freestone x,x,,y,American Indian and Alaskan Native
2013,TX,Frio x,x,,y,American Indian and Alaskan Native
2013,TX,Gaines x,x,,y,American Indian and Alaskan Native
2013,TX,Galveston x,x,,y,American Indian and Alaskan Native
2013,TX,Garza x,x,,y,American Indian and Alaskan Native
2013,TX,Gillespie x,x,,y,American Indian and Alaskan Native
2013,TX,Glasscock x,x,,y,American Indian and Alaskan Native
2013,TX,Goliad x,x,,y,American Indian and Alaskan Native
2013,TX,Gonzales x,x,,y,American Indian and Alaskan Native
2013,TX,Gray x,x,,y,American Indian and Alaskan Native
2013,TX,Grayson x,x,,y,American Indian and Alaskan Native
2013,TX,Gregg x,x,,y,American Indian and Alaskan Native
2013,TX,Grimes x,x,,y,American Indian and Alaskan Native
2013,TX,Guadalupe x,x,,y,American Indian and Alaskan Native
2013,TX,Hale x,x,,y,American Indian and Alaskan Native
2013,TX,Hall x,x,,y,American Indian and Alaskan Native
2013,TX,Hamilton x,x,,y,American Indian and Alaskan Native
2013,TX,Hansford x,x,,y,American Indian and Alaskan Native
2013,TX,Hardeman x,x,,y,American Indian and Alaskan Native
2013,TX,Hardin x,x,,y,American Indian and Alaskan Native
2013,TX,Harris x,x,,y,American Indian and Alaskan Native
2013,TX,Harrison x,x,,y,American Indian and Alaskan Native
2013,TX,Hartley x,x,,y,American Indian and Alaskan Native
2013,TX,Haskell x,x,,y,American Indian and Alaskan Native
2013,TX,Hays x,x,,y,American Indian and Alaskan Native
2013,TX,Hemphill x,x,,y,American Indian and Alaskan Native
2013,TX,Henderson x,x,,y,American Indian and Alaskan Native
2013,TX,Hidalgo x,x,,y,American Indian and Alaskan Native
2013,TX,Hill x,x,,y,American Indian and Alaskan Native
2013,TX,Hockley x,x,,y,American Indian and Alaskan Native
2013,TX,Hood x,x,,y,American Indian and Alaskan Native
2013,TX,Hopkins x,x,,y,American Indian and Alaskan Native
2013,TX,Houston x,x,,y,American Indian and Alaskan Native
2013,TX,Howard x,x,,y,American Indian and Alaskan Native
2013,TX,Hudspeth x,x,,y,American Indian and Alaskan Native
2013,TX,Hunt x,x,,y,American Indian and Alaskan Native
2013,TX,Hutchinson x,x,,y,American Indian and Alaskan Native
2013,TX,Irion x,x,,y,American Indian and Alaskan Native
2013,TX,Jack x,x,,y,American Indian and Alaskan Native
2013,TX,Jackson x,x,,y,American Indian and Alaskan Native
2013,TX,Jasper x,x,,y,American Indian and Alaskan Native
2013,TX,Jeff Davis x,x,,y,American Indian and Alaskan Native
2013,TX,Jefferson x,x,,y,American Indian and Alaskan Native
2013,TX,Jim Hogg x,x,,y,American Indian and Alaskan Native
2013,TX,Jim Wells x,x,,y,American Indian and Alaskan Native
2013,TX,Johnson x,x,,y,American Indian and Alaskan Native
2013,TX,Jones x,x,,y,American Indian and Alaskan Native
2013,TX,Karnes x,x,,y,American Indian and Alaskan Native
2013,TX,Kaufman x,x,,y,American Indian and Alaskan Native
2013,TX,Kendall x,x,,y,American Indian and Alaskan Native
2013,TX,Kenedy x,x,,y,American Indian and Alaskan Native
2013,TX,Kent x,x,,y,American Indian and Alaskan Native
2013,TX,Kerr x,x,,y,American Indian and Alaskan Native
2013,TX,Kimble x,x,,y,American Indian and Alaskan Native
2013,TX,King x,x,,y,American Indian and Alaskan Native
2013,TX,Kinney x,x,,y,American Indian and Alaskan Native
2013,TX,Kleberg x,x,,y,American Indian and Alaskan Native
2013,TX,Knox x,x,,y,American Indian and Alaskan Native
2013,TX,Lamar x,x,,y,American Indian and Alaskan Native
2013,TX,Lamb x,x,,y,American Indian and Alaskan Native
2013,TX,Lampasas x,x,,y,American Indian and Alaskan Native
2013,TX,La Salle x,x,,y,American Indian and Alaskan Native
2013,TX,Lavaca x,x,,y,American Indian and Alaskan Native
2013,TX,Lee x,x,,y,American Indian and Alaskan Native
2013,TX,Leon x,x,,y,American Indian and Alaskan Native
2013,TX,Liberty x,x,,y,American Indian and Alaskan Native
2013,TX,Limestone x,x,,y,American Indian and Alaskan Native
2013,TX,Lipscomb x,x,,y,American Indian and Alaskan Native
2013,TX,Live Oak x,x,,y,American Indian and Alaskan Native
2013,TX,Llano x,x,,y,American Indian and Alaskan Native
2013,TX,Loving x,x,,y,American Indian and Alaskan Native
2013,TX,Lubbock x,x,,y,American Indian and Alaskan Native
2013,TX,Lynn x,x,,y,American Indian and Alaskan Native
2013,TX,McCulloch x,x,,y,American Indian and Alaskan Native
2013,TX,McLennan x,x,,y,American Indian and Alaskan Native
2013,TX,McMullen x,x,,y,American Indian and Alaskan Native
2013,TX,Madison x,x,,y,American Indian and Alaskan Native
2013,TX,Marion x,x,,y,American Indian and Alaskan Native
2013,TX,Martin x,x,,y,American Indian and Alaskan Native
2013,TX,Mason x,x,,y,American Indian and Alaskan Native
2013,TX,Matagorda x,x,,y,American Indian and Alaskan Native
2013,TX,Maverick x,x,,y,American Indian and Alaskan Native
2013,TX,Medina x,x,,y,American Indian and Alaskan Native
2013,TX,Menard x,x,,y,American Indian and Alaskan Native
2013,TX,Midland x,x,,y,American Indian and Alaskan Native
2013,TX,Milam x,x,,y,American Indian and Alaskan Native
2013,TX,Mills x,x,,y,American Indian and Alaskan Native
2013,TX,Mitchell x,x,,y,American Indian and Alaskan Native
2013,TX,Montague x,x,,y,American Indian and Alaskan Native
2013,TX,Montgomery x,x,,y,American Indian and Alaskan Native
2013,TX,Moore x,x,,y,American Indian and Alaskan Native
2013,TX,Morris x,x,,y,American Indian and Alaskan Native
2013,TX,Motley x,x,,y,American Indian and Alaskan Native
2013,TX,Nacogdoches x,x,,y,American Indian and Alaskan Native
2013,TX,Navarro x,x,,y,American Indian and Alaskan Native
2013,TX,Newton x,x,,y,American Indian and Alaskan Native
2013,TX,Nolan x,x,,y,American Indian and Alaskan Native
2013,TX,Nueces x,x,,y,American Indian and Alaskan Native
2013,TX,Ochiltree x,x,,y,American Indian and Alaskan Native
2013,TX,Oldham x,x,,y,American Indian and Alaskan Native
2013,TX,Orange x,x,,y,American Indian and Alaskan Native
2013,TX,Palo Pinto x,x,,y,American Indian and Alaskan Native
2013,TX,Panola x,x,,y,American Indian and Alaskan Native
2013,TX,Parker x,x,,y,American Indian and Alaskan Native
2013,TX,Parmer x,x,,y,American Indian and Alaskan Native
2013,TX,Pecos x,x,,y,American Indian and Alaskan Native
2013,TX,Polk x,x,,y,American Indian and Alaskan Native
2013,TX,Potter x,x,,y,American Indian and Alaskan Native
2013,TX,Presidio x,x,,y,American Indian and Alaskan Native
2013,TX,Rains x,x,,y,American Indian and Alaskan Native
2013,TX,Randall x,x,,y,American Indian and Alaskan Native
2013,TX,Reagan x,x,,y,American Indian and Alaskan Native
2013,TX,Real x,x,,y,American Indian and Alaskan Native
2013,TX,Red River x,x,,y,American Indian and Alaskan Native
2013,TX,Reeves x,x,,y,American Indian and Alaskan Native
2013,TX,Refugio x,x,,y,American Indian and Alaskan Native
2013,TX,Roberts x,x,,y,American Indian and Alaskan Native
2013,TX,Robertson x,x,,y,American Indian and Alaskan Native
2013,TX,Rockwall x,x,,y,American Indian and Alaskan Native
2013,TX,Runnels x,x,,y,American Indian and Alaskan Native
2013,TX,Rusk x,x,,y,American Indian and Alaskan Native
2013,TX,Sabine x,x,,y,American Indian and Alaskan Native
2013,TX,San Augustine x,x,,y,American Indian and Alaskan Native
2013,TX,San Jacinto x,x,,y,American Indian and Alaskan Native
2013,TX,San Patricio x,x,,y,American Indian and Alaskan Native
2013,TX,San Saba x,x,,y,American Indian and Alaskan Native
2013,TX,Schleicher x,x,,y,American Indian and Alaskan Native
2013,TX,Scurry x,x,,y,American Indian and Alaskan Native
2013,TX,Shackelford x,x,,y,American Indian and Alaskan Native
2013,TX,Shelby x,x,,y,American Indian and Alaskan Native
2013,TX,Sherman x,x,,y,American Indian and Alaskan Native
2013,TX,Smith x,x,,y,American Indian and Alaskan Native
2013,TX,Somervell x,x,,y,American Indian and Alaskan Native
2013,TX,Starr x,x,,y,American Indian and Alaskan Native
2013,TX,Stephens x,x,,y,American Indian and Alaskan Native
2013,TX,Sterling x,x,,y,American Indian and Alaskan Native
2013,TX,Stonewall x,x,,y,American Indian and Alaskan Native
2013,TX,Sutton x,x,,y,American Indian and Alaskan Native
2013,TX,Swisher x,x,,y,American Indian and Alaskan Native
2013,TX,Tarrant x,x,,y,American Indian and Alaskan Native
2013,TX,Taylor x,x,,y,American Indian and Alaskan Native
2013,TX,Terrell x,x,,y,American Indian and Alaskan Native
2013,TX,Terry x,x,,y,American Indian and Alaskan Native
2013,TX,Throckmorton x,x,,y,American Indian and Alaskan Native
2013,TX,Titus x,x,,y,American Indian and Alaskan Native
2013,TX,Tom Green x,x,,y,American Indian and Alaskan Native
2013,TX,Travis x,x,,y,American Indian and Alaskan Native
2013,TX,Trinity x,x,,y,American Indian and Alaskan Native
2013,TX,Tyler x,x,,y,American Indian and Alaskan Native
2013,TX,Upshur x,x,,y,American Indian and Alaskan Native
2013,TX,Upton x,x,,y,American Indian and Alaskan Native
2013,TX,Uvalde x,x,,y,American Indian and Alaskan Native
2013,TX,Val Verde x,x,,y,American Indian and Alaskan Native
2013,TX,Van Zandt x,x,,y,American Indian and Alaskan Native
2013,TX,Victoria x,x,,y,American Indian and Alaskan Native
2013,TX,Walker x,x,,y,American Indian and Alaskan Native
2013,TX,Waller x,x,,y,American Indian and Alaskan Native
2013,TX,Ward x,x,,y,American Indian and Alaskan Native
2013,TX,Washington x,x,,y,American Indian and Alaskan Native
2013,TX,Webb x,x,,y,American Indian and Alaskan Native
2013,TX,Wharton x,x,,y,American Indian and Alaskan Native
2013,TX,Wheeler x,x,,y,American Indian and Alaskan Native
2013,TX,Wichita x,x,,y,American Indian and Alaskan Native
2013,TX,Wilbarger x,x,,y,American Indian and Alaskan Native
2013,TX,Willacy x,x,,y,American Indian and Alaskan Native
2013,TX,Williamson x,x,,y,American Indian and Alaskan Native
2013,TX,Wilson x,x,,y,American Indian and Alaskan Native
2013,TX,Winkler x,x,,y,American Indian and Alaskan Native
2013,TX,Wise x,x,,y,American Indian and Alaskan Native
2013,TX,Wood x,x,,y,American Indian and Alaskan Native
2013,TX,Yoakum x,x,,y,American Indian and Alaskan Native
2013,TX,Young x,x,,y,American Indian and Alaskan Native
2013,TX,Zapata x,x,,y,American Indian and Alaskan Native
2013,TX,Zavala x,x,,y,American Indian and Alaskan Native
2013,TX,Anderson x,x,,Male,American Indian and Alaskan Native
2013,TX,Andrews x,x,,Male,American Indian and Alaskan Native
2013,TX,Angelina x,x,,Male,American Indian and Alaskan Native
2013,TX,Aransas x,x,,Male,American Indian and Alaskan Native
2013,TX,Archer x,x,,Male,American Indian and Alaskan Native
2013,TX,Armstrong x,x,,Male,American Indian and Alaskan Native
2013,TX,Atascosa x,x,,Male,American Indian and Alaskan Native
2013,TX,Austin x,x,,Male,American Indian and Alaskan Native
2013,TX,Bailey x,x,,Male,American Indian and Alaskan Native
2013,TX,Bandera x,x,,Male,American Indian and Alaskan Native
2013,TX,Bastrop x,x,,Male,American Indian and Alaskan Native
2013,TX,Baylor x,x,,Male,American Indian and Alaskan Native
2013,TX,Bee x,x,,Male,American Indian and Alaskan Native
2013,TX,Bell x,x,,Male,American Indian and Alaskan Native
2013,TX,Bexar x,x,,Male,American Indian and Alaskan Native
2013,TX,Blanco x,x,,Male,American Indian and Alaskan Native
2013,TX,Borden x,x,,Male,American Indian and Alaskan Native
2013,TX,Bosque x,x,,Male,American Indian and Alaskan Native
2013,TX,Bowie x,x,,Male,American Indian and Alaskan Native
2013,TX,Brazoria x,x,,Male,American Indian and Alaskan Native
2013,TX,Brazos x,x,,Male,American Indian and Alaskan Native
2013,TX,Brewster x,x,,Male,American Indian and Alaskan Native
2013,TX,Briscoe x,x,,Male,American Indian and Alaskan Native
2013,TX,Brooks x,x,,Male,American Indian and Alaskan Native
2013,TX,Brown x,x,,Male,American Indian and Alaskan Native
2013,TX,Burleson x,x,,Male,American Indian and Alaskan Native
2013,TX,Burnet x,x,,Male,American Indian and Alaskan Native
2013,TX,Caldwell x,x,,Male,American Indian and Alaskan Native
2013,TX,Calhoun x,x,,Male,American Indian and Alaskan Native
2013,TX,Callahan x,x,,Male,American Indian and Alaskan Native
2013,TX,Cameron x,x,,Male,American Indian and Alaskan Native
2013,TX,Camp x,x,,Male,American Indian and Alaskan Native
2013,TX,Carson x,x,,Male,American Indian and Alaskan Native
2013,TX,Cass x,x,,Male,American Indian and Alaskan Native
2013,TX,Castro x,x,,Male,American Indian and Alaskan Native
2013,TX,Chambers x,x,,Male,American Indian and Alaskan Native
2013,TX,Cherokee x,x,,Male,American Indian and Alaskan Native
2013,TX,Childress x,x,,Male,American Indian and Alaskan Native
2013,TX,Clay x,x,,Male,American Indian and Alaskan Native
2013,TX,Cochran x,x,,Male,American Indian and Alaskan Native
2013,TX,Coke x,x,,Male,American Indian and Alaskan Native
2013,TX,Coleman x,x,,Male,American Indian and Alaskan Native
2013,TX,Collin x,x,,Male,American Indian and Alaskan Native
2013,TX,Collingsworth x,x,,Male,American Indian and Alaskan Native
2013,TX,Colorado x,x,,Male,American Indian and Alaskan Native
2013,TX,Comal x,x,,Male,American Indian and Alaskan Native
2013,TX,Comanche x,x,,Male,American Indian and Alaskan Native
2013,TX,Concho x,x,,Male,American Indian and Alaskan Native
2013,TX,Cooke x,x,,Male,American Indian and Alaskan Native
2013,TX,Coryell x,x,,Male,American Indian and Alaskan Native
2013,TX,Cottle x,x,,Male,American Indian and Alaskan Native
